Date,Max Temperature (°C),Min Temperature (°C),Total Rainfall (mm),Sunrise Time,Sunset Time
2015-05-30,38.6,26.7,0.0,05:02:00,18:29:00
2015-05-31,36.8,27.0,11.1,05:02:00,18:30:00
2015-06-01,36.5,25.9,1.5,05:02:00,18:30:00
2015-06-02,34.5,26.1,0.8,05:01:00,18:30:00
2015-06-03,34.3,25.6,0.7,05:01:00,18:31:00
2015-06-04,33.0,24.7,0.2,05:01:00,18:31:00
2015-06-05,33.5,25.0,4.4,05:01:00,18:32:00
2015-06-06,35.7,25.1,0.0,05:01:00,18:32:00
2015-06-07,36.3,26.1,5.0,05:01:00,18:33:00
2015-06-08,37.7,26.7,0.0,05:01:00,18:33:00
2015-06-09,38.1,27.9,0.0,05:01:00,18:33:00
2015-06-10,38.6,28.1,0.0,05:01:00,18:34:00
2015-06-11,37.9,26.3,6.2,05:01:00,18:34:00
2015-06-12,32.0,26.4,16.4,05:01:00,18:34:00
2015-06-13,29.6,22.9,23.1,05:01:00,18:35:00
2015-06-14,30.0,22.7,27.0,05:01:00,18:35:00
2015-06-15,29.9,23.2,5.6,05:01:00,18:35:00
2015-06-16,30.5,23.1,0.7,05:02:00,18:36:00
2015-06-17,30.4,23.6,0.4,05:02:00,18:36:00
2015-06-18,30.5,23.7,0.2,05:02:00,18:36:00
2015-06-19,30.0,23.9,0.2,05:02:00,18:36:00
2015-06-20,28.5,23.6,2.6,05:02:00,18:37:00
2015-06-21,25.9,23.0,11.1,05:03:00,18:37:00
2015-06-22,24.3,23.2,22.1,05:03:00,18:37:00
2015-06-23,25.3,23.5,34.9,05:03:00,18:37:00
2015-06-24,29.8,23.3,5.7,05:03:00,18:38:00
2015-06-25,27.9,23.5,13.5,05:03:00,18:38:00
2015-06-26,27.6,23.7,6.2,05:04:00,18:38:00
2015-06-27,27.2,23.8,5.7,05:04:00,18:38:00
2015-06-28,30.1,23.5,14.7,05:04:00,18:38:00
2015-06-29,30.1,22.5,5.6,05:05:00,18:38:00
2015-06-30,29.8,23.6,9.6,05:05:00,18:38:00
2015-07-01,28.7,22.5,38.5,05:05:00,18:38:00
2015-07-02,30.2,22.8,6.9,05:06:00,18:38:00
2015-07-03,30.5,23.5,2.7,05:06:00,18:38:00
2015-07-04,31.3,24.4,4.7,05:06:00,18:38:00
2015-07-05,31.4,24.3,5.3,05:07:00,18:38:00
2015-07-06,25.8,23.3,24.9,05:07:00,18:38:00
2015-07-07,25.9,23.1,29.7,05:07:00,18:38:00
2015-07-08,25.9,23.2,29.6,05:08:00,18:38:00
2015-07-09,27.6,23.4,32.9,05:08:00,18:38:00
2015-07-10,26.2,22.5,14.8,05:09:00,18:38:00
2015-07-11,24.1,21.7,40.7,05:09:00,18:38:00
2015-07-12,27.7,22.5,1.4,05:09:00,18:38:00
2015-07-13,29.8,23.2,10.9,05:10:00,18:38:00
2015-07-14,30.2,24.4,2.0,05:10:00,18:37:00
2015-07-15,29.1,24.0,10.3,05:11:00,18:37:00
2015-07-16,27.1,23.3,14.3,05:11:00,18:37:00
2015-07-17,26.3,22.9,39.0,05:12:00,18:37:00
2015-07-18,27.9,23.1,14.9,05:12:00,18:37:00
2015-07-19,26.9,23.1,23.9,05:12:00,18:36:00
2015-07-20,27.5,22.7,10.8,05:13:00,18:36:00
2015-07-21,27.0,22.8,9.0,05:13:00,18:36:00
2015-07-22,27.9,22.7,12.8,05:14:00,18:35:00
2015-07-23,28.3,22.8,19.4,05:14:00,18:35:00
2015-07-24,28.0,23.0,22.7,05:15:00,18:34:00
2015-07-25,26.9,22.9,19.1,05:15:00,18:34:00
2015-07-26,29.4,21.6,5.2,05:15:00,18:34:00
2015-07-27,28.7,23.1,2.2,05:16:00,18:33:00
2015-07-28,28.5,22.5,3.0,05:16:00,18:33:00
2015-07-29,28.8,24.0,0.0,05:17:00,18:32:00
2015-07-30,28.8,22.8,8.5,05:17:00,18:32:00
2015-07-31,25.8,22.4,6.8,05:18:00,18:31:00
2015-08-01,23.5,22.0,31.4,05:18:00,18:31:00
2015-08-02,23.3,21.1,38.2,05:19:00,18:30:00
2015-08-03,26.3,21.9,6.3,05:19:00,18:30:00
2015-08-04,29.2,22.2,0.4,05:19:00,18:29:00
2015-08-05,28.5,22.8,0.0,05:20:00,18:28:00
2015-08-06,27.6,22.1,0.6,05:20:00,18:28:00
2015-08-07,28.5,21.3,0.4,05:21:00,18:27:00
2015-08-08,28.7,22.5,0.8,05:21:00,18:26:00
2015-08-09,29.9,23.0,5.3,05:21:00,18:26:00
2015-08-10,30.2,23.5,6.7,05:22:00,18:25:00
2015-08-11,29.2,22.8,7.3,05:22:00,18:24:00
2015-08-12,27.4,23.3,5.4,05:23:00,18:24:00
2015-08-13,28.4,23.4,3.2,05:23:00,18:23:00
2015-08-14,28.7,23.9,2.4,05:23:00,18:22:00
2015-08-15,29.5,23.8,2.0,05:24:00,18:21:00
2015-08-16,28.7,23.6,30.6,05:24:00,18:21:00
2015-08-17,27.3,22.9,16.6,05:25:00,18:20:00
2015-08-18,26.7,23.1,7.5,05:25:00,18:19:00
2015-08-19,28.5,23.4,7.7,05:25:00,18:18:00
2015-08-20,29.1,23.7,1.2,05:26:00,18:17:00
2015-08-21,28.3,23.2,3.4,05:26:00,18:16:00
2015-08-22,28.7,23.2,0.5,05:26:00,18:16:00
2015-08-23,28.3,22.9,4.9,05:27:00,18:15:00
2015-08-24,28.9,22.9,11.8,05:27:00,18:14:00
2015-08-25,29.6,23.7,3.8,05:28:00,18:13:00
2015-08-26,27.9,22.7,13.4,05:28:00,18:12:00
2015-08-27,28.3,22.2,4.0,05:28:00,18:11:00
2015-08-28,28.1,23.3,3.9,05:29:00,18:10:00
2015-08-29,28.9,23.5,6.5,05:29:00,18:09:00
2015-08-30,28.0,23.1,7.0,05:29:00,18:08:00
2015-08-31,29.7,23.3,7.9,05:30:00,18:07:00
2015-09-01,28.8,23.4,2.8,05:30:00,18:07:00
2015-09-02,30.7,23.0,0.0,05:30:00,18:06:00
2015-09-03,29.4,23.0,14.9,05:31:00,18:05:00
2015-09-04,29.8,22.6,6.2,05:31:00,18:04:00
2015-09-05,30.3,23.3,0.0,05:31:00,18:03:00
2015-09-06,30.5,22.2,0.0,05:32:00,18:02:00
2015-09-07,30.3,21.2,0.0,05:32:00,18:01:00
2015-09-08,30.3,22.0,0.1,05:32:00,18:00:00
2015-09-09,30.0,22.7,0.0,05:32:00,17:59:00
2015-09-10,30.3,21.6,0.0,05:33:00,17:58:00
2015-09-11,29.7,23.0,2.1,05:33:00,17:56:00
2015-09-12,29.2,23.1,0.5,05:33:00,17:55:00
2015-09-13,29.7,21.7,0.0,05:34:00,17:54:00
2015-09-14,29.6,22.9,1.8,05:34:00,17:53:00
2015-09-15,26.4,22.7,5.2,05:34:00,17:52:00
2015-09-16,26.4,22.5,5.5,05:35:00,17:51:00
2015-09-17,27.4,23.2,2.3,05:35:00,17:50:00
2015-09-18,29.4,22.2,0.0,05:35:00,17:49:00
2015-09-19,30.2,23.4,5.1,05:36:00,17:48:00
2015-09-20,28.1,22.8,15.0,05:36:00,17:47:00
2015-09-21,25.7,22.2,6.2,05:36:00,17:46:00
2015-09-22,28.1,23.0,18.0,05:37:00,17:45:00
2015-09-23,29.5,23.2,2.3,05:37:00,17:44:00
2015-09-24,29.2,23.0,0.0,05:37:00,17:43:00
2015-09-25,29.4,21.5,0.0,05:38:00,17:42:00
2015-09-26,28.8,20.3,0.3,05:38:00,17:41:00
2015-09-27,29.0,22.5,0.0,05:38:00,17:40:00
2015-09-28,28.7,20.2,0.0,05:39:00,17:39:00
2015-09-29,28.7,21.3,0.0,05:39:00,17:38:00
2015-09-30,29.5,21.1,0.0,05:39:00,17:37:00
2015-10-01,30.0,22.9,0.0,05:40:00,17:36:00
2015-10-02,30.5,22.9,3.0,05:40:00,17:35:00
2015-10-03,29.6,21.5,0.7,05:40:00,17:34:00
2015-10-04,30.5,21.3,0.0,05:41:00,17:33:00
2015-10-05,29.3,20.0,0.0,05:41:00,17:32:00
2015-10-06,29.0,19.4,0.0,05:41:00,17:31:00
2015-10-07,28.5,21.5,0.0,05:42:00,17:30:00
2015-10-08,28.9,22.1,0.0,05:42:00,17:29:00
2015-10-09,29.9,21.7,0.0,05:42:00,17:28:00
2015-10-10,30.6,19.7,0.0,05:43:00,17:28:00
2015-10-11,30.6,19.4,0.0,05:43:00,17:27:00
2015-10-12,29.0,19.4,0.0,05:44:00,17:26:00
2015-10-13,27.9,20.0,2.5,05:44:00,17:25:00
